employee_id,salary_month,gross_salary,bonus,tax_deduction
EMP043406,2025-03,69485,37831,10793.46
EMP043407,2025-02,80059,23826,16712.33
EMP043408,2025-04,124535,23789,18088.72
EMP043409,2025-04,42637,45235,3665.01
EMP043410,2025-02,127312,551,16759.22
EMP043411,2025-03,27027,8561,3271.4
EMP043412,2025-04,88575,8566,5626.35
EMP043413,2025-03,146020,49527,16532.11
EMP043414,2025-02,79670,34456,13858.97
EMP043415,2025-02,165866,34036,17398.28
EMP043416,2025-03,66497,32563,15788.62
EMP043417,2025-02,111140,45690,14340.77
EMP043418,2025-03,35655,21948,2137.77
EMP043419,2025-03,177245,35,33887.75
EMP043420,2025-04,93061,46098,4741.15
EMP043421,2025-01,31012,28204,3206.37
EMP043422,2025-04,173546,23138,12841.03
EMP043423,2025-03,52252,19395,10194.03
EMP043424,2025-01,48896,22470,6026.06
EMP043425,2025-03,81598,23904,18396.63
EMP043426,2025-03,173856,28861,14120.54
EMP043427,2025-01,37266,18746,8703.44
EMP043428,2025-03,108555,39225,12097.21
EMP043429,2025-03,75869,38965,9668.87
EMP043430,2025-02,28357,11228,5784.77
EMP043431,2025-03,69467,20961,10877.13
EMP043432,2025-01,74811,11766,16777.0
EMP043433,2025-03,178796,35761,29083.32
EMP043434,2025-03,133019,46140,13449.62
EMP043435,2025-03,159478,28434,38535.73
EMP043436,2025-01,39764,22828,6225.26
EMP043437,2025-01,45860,42808,9892.54
EMP043438,2025-01,169328,45743,23228.73
EMP043439,2025-03,27653,7885,3600.73
EMP043440,2025-03,37530,31855,8782.32
EMP043441,2025-03,129942,44776,27725.46
EMP043442,2025-04,99985,26706,15320.5
EMP043443,2025-01,123560,35224,16608.21
EMP043444,2025-01,134903,24875,27638.61
EMP043445,2025-02,39061,28681,4815.68
EMP043446,2025-04,143393,35952,31414.04
EMP043447,2025-03,89683,10656,19760.06
EMP043448,2025-01,121179,48384,8368.33
EMP043449,2025-04,86007,17759,10461.65
EMP043450,2025-01,156929,39875,29283.45
EMP043451,2025-04,109096,22450,8766.0
EMP043452,2025-04,145354,39856,23178.87
EMP043453,2025-02,149010,45035,8457.34
EMP043454,2025-04,54341,30824,13308.82
EMP043455,2025-04,172964,8339,42084.04
EMP043456,2025-01,43895,11951,5637.31
EMP043457,2025-02,93174,23565,6817.36
EMP043458,2025-03,163446,18814,31687.09
EMP043459,2025-02,36171,34077,3269.77
EMP043460,2025-01,73082,40847,9982.01
EMP043461,2025-01,68946,35797,5958.77
EMP043462,2025-02,119057,26588,23763.77
EMP043463,2025-01,65970,12282,12733.13
EMP043464,2025-01,109056,6600,18724.9
EMP043465,2025-02,53044,47941,11267.34
EMP043466,2025-02,45919,21319,11113.92
EMP043467,2025-03,159190,36601,39680.34
EMP043468,2025-04,36910,22095,9049.12
EMP043469,2025-03,73953,39098,5544.69
EMP043470,2025-03,47994,13854,4472.29
EMP043471,2025-01,166332,2919,11099.28
EMP043472,2025-04,95795,1098,7364.19
EMP043473,2025-01,33796,9939,4081.69
EMP043474,2025-01,172449,22665,39623.78
EMP043475,2025-01,133938,35479,21543.01
EMP043476,2025-04,167077,19422,26436.29
EMP043477,2025-04,121626,43411,25971.58
EMP043478,2025-02,140786,19760,13834.12
EMP043479,2025-02,76486,26344,7218.55
EMP043480,2025-03,158144,4061,29707.73
EMP043481,2025-02,37119,13605,5375.91
EMP043482,2025-03,112196,40413,23816.37
EMP043483,2025-03,100670,24625,14561.63
EMP043484,2025-04,32560,30823,6191.49
EMP043485,2025-03,136302,2415,28317.24
EMP043486,2025-01,30969,11936,6067.19
EMP043487,2025-03,168958,49020,20020.8
EMP043488,2025-03,178551,131,41665.32
EMP043489,2025-01,67671,41104,13012.83
EMP043490,2025-03,44477,41351,5968.58
EMP043491,2025-03,87156,14159,10408.3
EMP043492,2025-03,82283,5778,19270.8
EMP043493,2025-03,100580,35152,21095.48
EMP043494,2025-02,124961,37974,10275.4
EMP043495,2025-02,66717,44561,12723.06
EMP043496,2025-04,82612,22934,14003.94
EMP043497,2025-02,34107,501,7556.03
EMP043498,2025-02,88863,15262,17447.05
EMP043499,2025-04,36117,26125,3095.74
EMP043500,2025-04,157858,11006,23540.84
EMP043501,2025-04,137209,30141,13059.52
EMP043502,2025-01,48084,44598,6909.74
EMP043503,2025-02,91956,41359,13062.8
EMP043504,2025-03,51884,44793,3423.61
EMP043505,2025-04,59994,16467,9859.41
EMP043506,2025-02,119492,24590,24050.68
EMP043507,2025-01,123740,10733,30469.35
EMP043508,2025-03,146549,7788,16628.8
EMP043509,2025-03,26731,11993,4414.64
EMP043510,2025-01,76389,20616,14104.05
EMP043511,2025-02,131179,24804,20577.01
EMP043512,2025-04,48683,631,6755.43
EMP043513,2025-02,39415,2518,9579.3
EMP043514,2025-04,82276,23402,11521.19
EMP043515,2025-04,99216,40680,19128.33
EMP043516,2025-02,26221,22343,4195.36
EMP043517,2025-01,120164,17075,15274.7
EMP043518,2025-01,54232,49090,5737.86
EMP043519,2025-02,170108,17779,14105.54
EMP043520,2025-03,34125,27455,3996.72
EMP043521,2025-03,113550,6304,16584.31
EMP043522,2025-04,51423,12468,8543.23
EMP043523,2025-03,92883,48673,9377.62
EMP043524,2025-03,174786,21771,18914.5
EMP043525,2025-02,42708,8553,3325.63
EMP043526,2025-01,70245,34813,14897.78
EMP043527,2025-02,69484,49801,9357.74
EMP043528,2025-04,136656,670,8563.59
EMP043529,2025-02,145520,4213,20554.41
EMP043530,2025-04,34281,17882,1856.81
EMP043531,2025-01,168586,34333,21244.45
EMP043532,2025-02,76608,27371,6244.55
EMP043533,2025-04,104840,34412,18264.13
EMP043534,2025-03,46063,37543,3287.02
EMP043535,2025-04,26506,30627,3078.42
EMP043536,2025-01,30522,41680,4936.14
EMP043537,2025-03,106886,40222,7718.84
EMP043538,2025-02,131774,20841,21032.9
EMP043539,2025-04,50058,37840,5667.3
EMP043540,2025-04,176173,40437,18039.57
EMP043541,2025-03,63317,35192,10936.65
EMP043542,2025-02,86643,12090,17314.09
EMP043543,2025-01,105680,37108,17638.19
EMP043544,2025-04,-40639,7416,4943.89
EMP043545,2025-04,140861,8094,8269.26
EMP043546,2025-02,131560,9823,18932.89
EMP043547,2025-03,153401,13725,26371.83
EMP043548,2025-03,32208,48637,6710.57
EMP043549,2025-02,147513,32732,25121.5
EMP043550,2025-04,81804,35685,4154.73
EMP043551,2025-02,121045,47573,13393.88
EMP043552,2025-02,104265,42528,20480.32
EMP043553,2025-01,139866,32238,30355.67
EMP043554,2025-01,104182,31275,19099.98
EMP043555,2025-01,168967,13659,35663.38
EMP043556,2025-03,-14197,31751,915.96
EMP043557,2025-02,158097,9677,15078.24
EMP043558,2025-01,122682,13546,11303.15
EMP043559,2025-02,77541,4412,7916.9
EMP043560,2025-02,167434,23984,8923.76
EMP043561,2025-01,171592,43813,26216.38
EMP043562,2025-02,88896,25796,13722.64
EMP043563,2025-02,74696,21211,9874.41
EMP043564,2025-03,174170,41183,13134.14
EMP043565,2025-03,109463,10937,25787.36
EMP043566,2025-03,115544,42112,22894.16
EMP043567,2025-02,109330,19041,9814.18
EMP043568,2025-04,166248,28288,28869.57
EMP043569,2025-03,167533,6483,23019.84
EMP043570,2025-02,95196,33005,13808.2
EMP043571,2025-01,148783,32337,12122.53
EMP043572,2025-01,130497,44880,30323.99
EMP043573,2025-02,175519,33709,12519.73
EMP043574,2025-01,136298,2161,7890.66
EMP043575,2025-02,80117,19171,8066.18
EMP043576,2025-04,163653,6380,15918.87
EMP043577,2025-01,81230,22722,5664.03
EMP043578,2025-03,42520,44654,6639.49
EMP043579,2025-04,172302,43062,20817.72
EMP043580,2025-03,108412,782,11601.91
EMP043581,2025-04,90510,40107,10879.81
EMP043582,2025-01,160850,46447,9741.74
EMP043583,2025-01,131280,36206,25388.06
EMP043584,2025-02,131321,29793,14029.96
EMP043585,2025-04,146856,49792,10573.16
EMP043586,2025-01,112292,38671,18615.4
EMP043587,2025-01,130320,30164,23605.24
EMP043588,2025-02,144114,2335,7681.62
EMP043589,2025-03,42296,28914,9076.68
EMP043590,2025-04,113558,37376,13615.55
EMP043591,2025-01,85493,40307,5757.3
EMP043592,2025-04,113833,44666,12948.98
EMP043593,2025-02,138962,39874,14835.22
EMP043594,2025-01,64922,3906,7154.1
EMP043595,2025-02,56439,35512,8668.79
EMP043596,2025-03,113196,6775,18188.79
EMP043597,2025-01,103243,14038,12371.46
EMP043598,2025-04,70153,38807,16072.42
EMP043599,2025-04,34260,30956,5401.62
EMP043600,2025-01,63319,125,3755.99
EMP043601,2025-01,86708,495,17367.69
EMP043602,2025-01,111592,107,12841.84
EMP043603,2025-04,140206,12083,8449.82
EMP043604,2025-03,71265,24045,9289.28
EMP043605,2025-03,49829,6388,7102.03
EMP043606,2025-04,34505,43750,7496.45
EMP043607,2025-01,61416,20338,5909.58
EMP043608,2025-01,52201,3723,8947.83
EMP043609,2025-03,26908,27184,5420.84
EMP043610,2025-03,111724,42092,19519.76
EMP043611,2025-02,142076,6559,23369.59
EMP043612,2025-01,27289,12755,6777.61
EMP043613,2025-04,39683,9865,9420.26
EMP043614,2025-03,51664,39808,9846.49
EMP043615,2025-01,116876,39805,28024.55
EMP043616,2025-02,92704,38333,6397.44
EMP043617,2025-01,96395,12413,22413.67
EMP043618,2025-02,87521,817,10845.5
EMP043619,2025-02,118200,38168,7460.03
EMP043620,2025-01,61017,38041,7222.67
EMP043621,2025-03,167331,12360,9480.63
EMP043622,2025-04,82873,40113,17957.38
EMP043623,2025-01,145649,45560,30344.69
EMP043624,2025-02,156617,37496,16696.99
EMP043625,2025-02,51595,25620,10268.16
EMP043626,2025-04,167381,1415,39980.98
EMP043627,2025-02,83547,36336,15546.89
EMP043628,2025-03,151390,49602,24553.64
EMP043629,2025-02,38122,28464,6703.58
EMP043630,2025-01,116500,34037,6334.53
EMP043631,2025-02,52869,13731,4759.7
EMP043632,2025-02,152484,27861,30155.26
EMP043633,2025-01,157034,37522,10363.08
EMP043634,2025-04,77957,30215,8214.87
EMP043635,2025-02,27408,11160,4151.96
EMP043636,2025-04,139667,17616,17825.15
EMP043637,2025-03,52224,22082,6042.56
EMP043638,2025-02,144815,33983,17237.34
EMP043639,2025-01,78682,30850,13303.84
EMP043640,2025-02,121404,1634,7042.81
EMP043641,2025-04,168371,27838,11495.29
EMP043642,2025-04,55410,35392,13322.93
EMP043643,2025-03,47932,7996,8067.8
EMP043644,2025-01,98629,9800,13645.81
EMP043645,2025-01,72633,25963,7979.7
EMP043646,2025-01,117919,17369,12288.27
EMP043647,2025-04,68131,42855,9879.51
EMP043648,2025-01,91778,26001,8238.42
EMP043649,2025-02,94878,9422,5295.76
EMP043650,2025-01,79339,19031,4901.53
EMP043651,2025-03,122749,3516,8126.54
EMP043652,2025-01,34564,28072,2264.94
EMP043653,2025-04,112082,4414,17908.02
EMP043654,2025-01,66565,19672,3776.4
EMP043655,2025-01,104801,29342,6793.37
EMP043656,2025-01,82899,3552,10016.28
EMP043657,2025-03,109475,36623,16099.08
EMP043658,2025-03,59951,41304,6407.92
EMP043659,2025-02,110926,43567,12442.21
EMP043660,2025-04,40935,28256,5513.02
EMP043661,2025-04,69715,20152,11405.29
EMP043662,2025-01,26091,12801,3617.66
EMP043663,2025-04,45521,31907,4416.78
EMP043664,2025-01,74472,35213,14653.16
EMP043665,2025-01,68125,10731,15574.48
EMP043666,2025-02,65788,31667,8379.72
EMP043667,2025-04,99170,33281,13326.82
EMP043668,2025-04,55128,21657,11409.48
EMP043669,2025-03,82139,29795,20098.47
EMP043670,2025-03,38067,16365,5403.51
EMP043671,2025-02,118683,10731,14651.86
EMP043672,2025-04,67972,34934,16038.78
EMP043673,2025-03,82109,13329,11375.37
EMP043674,2025-04,63332,3929,7964.35
EMP043675,2025-04,174345,45986,16358.77
EMP043676,2025-03,38671,7396,9357.96
EMP043677,2025-04,126295,39657,9759.49
EMP043678,2025-03,80208,26568,16959.4
EMP043679,2025-04,153725,41466,27471.15
EMP043680,2025-03,142912,17055,18721.59
EMP043681,2025-04,46855,12489,8601.02
EMP043682,2025-01,56070,13657,12854.5
EMP043683,2025-01,66413,45853,7360.76
EMP043684,2025-04,33146,21196,2918.16
EMP043685,2025-01,103434,4266,5478.57
EMP043686,2025-01,66531,2327,10598.42
EMP043687,2025-01,140230,24350,14299.76
EMP043688,2025-04,146736,39122,20688.24
EMP043689,2025-04,85899,23401,14415.72
EMP043690,2025-01,112770,40790,7894.24
EMP043691,2025-02,160195,24156,39636.39
EMP043692,2025-04,83731,21838,13898.7
EMP043693,2025-02,117165,33081,27042.9
EMP043694,2025-03,166830,41287,33575.54
EMP043695,2025-01,161987,39994,38851.11
EMP043696,2025-03,129659,30369,21024.02
EMP043697,2025-02,168338,23160,9213.51
EMP043698,2025-03,179449,28631,19497.81
EMP043699,2025-04,149347,4691,17173.53
EMP043700,2025-04,155625,38372,31056.21
EMP043701,2025-04,152450,10674,12171.3
EMP043702,2025-02,77638,35858,5153.22
EMP043703,2025-03,173408,6787,38948.91
EMP043704,2025-02,118578,12124,24398.93
EMP043705,2025-04,35230,30579,6343.9
EMP043706,2025-04,172935,22639,9230.52
EMP043707,2025-03,34704,12166,5623.44
EMP043708,2025-03,71629,18968,7656.6
EMP043709,2025-03,155560,22078,9712.13
EMP043710,2025-01,125427,46715,23757.52
EMP043711,2025-04,84011,33551,13332.82
EMP043712,2025-04,115481,23101,17838.84
EMP043713,2025-01,118555,24679,18786.32
EMP043714,2025-02,34562,21233,3274.71
EMP043715,2025-02,52800,25924,3544.86
EMP043716,2025-03,167934,48066,18577.63
EMP043717,2025-02,90452,12144,15673.46
EMP043718,2025-02,148104,16062,14321.49
EMP043719,2025-02,131852,36503,11539.89
EMP043720,2025-01,117224,34589,8097.94
EMP043721,2025-04,67535,21155,5634.05
EMP043722,2025-01,88502,49332,9207.62
EMP043723,2025-04,151034,36825,27510.61
EMP043724,2025-04,39867,33031,4735.24
EMP043725,2025-04,51814,2053,7298.78
EMP043726,2025-04,63459,14323,14917.03
EMP043727,2025-01,34523,30937,2947.78
EMP043728,2025-03,30679,34453,1567.84
EMP043729,2025-04,99477,45516,23074.75
EMP043730,2025-03,67749,47064,12212.68
EMP043731,2025-03,57950,24404,10307.41
EMP043732,2025-02,49315,39656,12264.11
EMP043733,2025-03,97211,9440,15212.8
EMP043734,2025-04,113441,1976,21582.18
EMP043735,2025-04,50678,4543,9590.53
EMP043736,2025-04,140862,23622,15245.37
EMP043737,2025-04,145324,39609,35419.18
EMP043738,2025-02,172446,18712,21399.61
EMP043739,2025-04,127583,16439,11968.57
EMP043740,2025-02,71642,17601,11093.28
EMP043741,2025-01,164881,12541,11795.03
EMP043742,2025-02,46181,28288,8448.48
EMP043743,2025-02,105940,25171,8119.87
EMP043744,2025-02,74265,31487,14353.66
EMP043745,2025-03,144102,25383,21535.56
EMP043746,2025-04,126535,26378,14686.37
EMP043747,2025-02,80714,478,13863.52
EMP043748,2025-01,110197,38408,26311.95
EMP043749,2025-02,107181,45785,5848.74
EMP043750,2025-02,147041,12762,9343.2
EMP043751,2025-02,39010,2477,5378.44
EMP043752,2025-04,172290,24017,40670.25
EMP043753,2025-01,155911,12889,30167.71
EMP043754,2025-02,107140,34182,11671.45
EMP043755,2025-02,168685,32343,15166.72
EMP043756,2025-02,63233,42196,3404.21
EMP043757,2025-04,60773,26700,13921.36
EMP043758,2025-04,38862,44177,6452.75
EMP043759,2025-04,125090,43598,9611.59
EMP043760,2025-04,34868,38778,6569.59
EMP043761,2025-02,126696,5581,26069.93
EMP043762,2025-02,171573,26095,13535.44
EMP043763,2025-04,94972,42040,6467.56
EMP043764,2025-01,70970,3848,4571.44
EMP043765,2025-02,48598,10291,5256.23
EMP043766,2025-02,67550,10851,8831.3
EMP043767,2025-03,42821,18772,5842.53
EMP043768,2025-03,83396,49641,11300.35
EMP043769,2025-02,28241,32110,2907.91
EMP043770,2025-01,171791,28208,12954.23
EMP043771,2025-01,57730,9186,12105.14
EMP043772,2025-01,135107,6831,11844.7
EMP043773,2025-03,44375,14396,7421.86
EMP043774,2025-01,173976,13848,37697.13
EMP043775,2025-03,25790,47292,4711.71
EMP043776,2025-02,124486,37311,14623.88
EMP043777,2025-02,70443,38924,16201.79
EMP043778,2025-01,148514,11257,19493.37
EMP043779,2025-01,171458,18216,36483.11
EMP043780,2025-01,58458,16573,7185.85
EMP043781,2025-04,60355,43867,14110.53
EMP043782,2025-03,121609,8833,24885.47
EMP043783,2025-01,129533,17286,22114.94
EMP043784,2025-02,124444,32456,23460.9
EMP043785,2025-02,49806,37841,6236.64
EMP043786,2025-03,137119,45617,26511.9
EMP043787,2025-03,73909,37841,15793.84
EMP043788,2025-02,144891,17094,14701.8
EMP043789,2025-04,132418,17090,30813.26
EMP043790,2025-02,37907,1545,9132.55
EMP043791,2025-03,99536,3149,6727.97
EMP043792,2025-03,92719,13200,7038.72
EMP043793,2025-01,80816,47455,17853.8
EMP043794,2025-04,42121,35991,2976.78
EMP043795,2025-04,171585,42934,38045.31
EMP043796,2025-01,28732,29650,6944.39
EMP043797,2025-01,68438,30970,16134.64
EMP043798,2025-01,121522,8209,11091.11
EMP043799,2025-03,145154,39336,35496.76
EMP043800,2025-03,82613,4450,10757.25
EMP043801,2025-02,86159,44882,21045.31
EMP043802,2025-04,61570,25663,8212.58
EMP043803,2025-04,179804,24875,34136.96
EMP043804,2025-03,60155,41472,4305.96
EMP043805,2025-02,123530,23875,9699.8
EMP043806,2025-04,67786,39099,15124.47
EMP043807,2025-02,80063,45709,5573.3
EMP043808,2025-04,47177,41217,11504.39
EMP043809,2025-02,32257,39330,2214.34
EMP043810,2025-03,60728,6014,9865.5
EMP043811,2025-03,46369,44093,9223.52
EMP043812,2025-01,124804,26418,15559.19
EMP043813,2025-03,138195,36347,10789.07
EMP043814,2025-01,118992,14867,6938.83
EMP043815,2025-04,33698,48880,4415.97
EMP043816,2025-04,50390,1458,10439.5
EMP043817,2025-03,147513,40685,33838.82
EMP043818,2025-04,34746,39048,3224.14
EMP043819,2025-02,98049,6693,12304.72
EMP043820,2025-01,165945,26856,35876.14
EMP043821,2025-04,79546,19078,17435.99
EMP043822,2025-02,39361,5196,9757.48
EMP043823,2025-01,176179,32895,36764.9
EMP043824,2025-04,96229,21744,21287.24
EMP043825,2025-04,132172,31441,30730.45
EMP043826,2025-04,117052,29008,16182.95
EMP043827,2025-04,141292,1871,25465.62
EMP043828,2025-01,158174,3975,11476.51
EMP043829,2025-03,162173,12431,8436.79
EMP043830,2025-04,169620,45630,32232.94
EMP043831,2025-01,45473,19347,9012.86
EMP043832,2025-04,133581,26068,20001.81
EMP043833,2025-03,111037,3601,6590.31
EMP043834,2025-01,143437,32525,11195.34
EMP043835,2025-04,72368,44027,13744.45
EMP043836,2025-01,136515,37650,24238.92
EMP043837,2025-02,100243,12861,17109.07
EMP043838,2025-04,162335,47261,16022.02
EMP043839,2025-02,149151,44234,31357.64
EMP043840,2025-02,99665,45626,22384.29
EMP043841,2025-02,87876,13411,20460.64
EMP043842,2025-03,95691,23555,10088.27
EMP043843,2025-04,107581,11579,9089.8
EMP043844,2025-02,65858,48963,15078.17
EMP043845,2025-03,178731,243,32713.95
EMP043846,2025-04,71613,33879,8922.93
EMP043847,2025-02,131619,4945,7958.2
EMP043848,2025-03,116427,49289,20526.99
EMP043849,2025-02,69541,16121,13214.16
EMP043850,2025-01,81999,32996,12173.48
EMP043851,2025-01,154608,15601,14564.03
EMP043852,2025-01,90990,10178,13717.98
EMP043853,2025-03,103544,28071,6539.65
EMP043854,2025-04,174124,25021,25306.45
EMP043855,2025-03,126524,12847,26233.95
EMP043856,2025-01,84001,47058,8610.3
EMP043857,2025-04,165652,46333,35515.16
EMP043858,2025-01,155520,42945,9455.9
EMP043859,2025-01,127775,23042,12845.12
EMP043860,2025-02,70808,10926,11336.75
EMP043861,2025-01,111048,29668,9834.49
EMP043862,2025-03,128316,3908,23512.75
EMP043863,2025-03,156685,33196,36293.39
EMP043864,2025-03,151952,20041,27622.36
EMP043865,2025-04,145611,12882,22636.45
EMP043866,2025-04,54880,14102,2846.45
EMP043867,2025-01,35111,2461,6304.51
EMP043868,2025-01,39433,30835,9061.58
EMP043869,2025-02,82174,19527,17873.83
EMP043870,2025-01,63402,24356,6399.48
EMP043871,2025-02,82225,38944,18726.06
EMP043872,2025-01,169303,45526,25789.85
EMP043873,2025-03,139250,4202,15617.23
EMP043874,2025-03,103561,3969,5214.13
EMP043875,2025-04,76261,46692,12544.14
EMP043876,2025-02,127491,11591,7999.51
EMP043877,2025-01,58626,13082,7139.64
EMP043878,2025-03,77325,12565,12386.8
EMP043879,2025-01,53534,14890,3796.14
EMP043880,2025-01,56489,11492,9513.16
EMP043881,2025-04,82247,12376,7855.69
EMP043882,2025-04,36502,20391,5371.13
EMP043883,2025-04,172981,13538,42341.93
EMP043884,2025-03,59282,17542,6573.67
EMP043885,2025-01,62800,1413,14286.44
EMP043886,2025-03,34411,23307,3650.29
EMP043887,2025-03,169032,27124,25234.34
EMP043888,2025-03,125758,1221,7156.79
EMP043889,2025-02,102199,35340,21764.61
EMP043890,2025-03,167621,47394,13114.28
EMP043891,2025-04,89316,38192,15323.0
EMP043892,2025-01,177629,32401,44031.67
EMP043893,2025-01,93013,19524,11258.6
EMP043894,2025-01,32806,20596,5615.89
EMP043895,2025-03,78376,30107,16704.37
EMP043896,2025-02,166667,3022,34716.63
EMP043897,2025-03,161610,31962,29865.22
EMP043898,2025-03,134624,20675,20806.1
EMP043899,2025-01,161303,49361,28075.31
EMP043900,2025-04,94138,6603,19851.79
EMP043901,2025-01,79420,39364,19350.29
EMP043902,2025-03,31841,3001,2220.35
EMP043903,2025-01,53107,35414,4143.9
EMP043904,2025-04,168904,47316,24250.05
EMP043905,2025-01,158560,32467,15599.6
EMP043906,2025-04,159533,23952,34147.58
EMP043907,2025-04,126693,43269,18675.17
EMP043908,2025-01,40871,33229,9732.29
EMP043909,2025-04,147301,27831,8215.68
EMP043910,2025-04,112745,3230,5730.97
EMP043911,2025-02,136469,17984,16637.24
EMP043912,2025-02,81356,17140,10839.42
EMP043913,2025-02,74649,4821,13798.0
EMP043914,2025-01,86104,23332,5970.12
EMP043915,2025-03,129537,24328,21281.02
EMP043916,2025-03,41859,1008,8631.45
EMP043917,2025-02,96080,17621,22538.1
EMP043918,2025-02,81088,40780,5872.65
EMP043919,2025-04,59851,10273,4990.31
EMP043920,2025-02,155420,8506,11869.29
EMP043921,2025-04,162273,18402,28431.3
EMP043922,2025-02,138444,47041,8937.81
EMP043923,2025-03,162588,43042,33211.08
EMP043924,2025-04,88177,7010,14587.94
EMP043925,2025-03,100279,23181,23908.44
EMP043926,2025-01,120913,14940,22196.8
EMP043927,2025-01,122318,44071,13395.04
EMP043928,2025-02,117366,12485,23252.15
EMP043929,2025-03,99412,4380,8637.03
EMP043930,2025-02,45697,37232,2333.98
EMP043931,2025-02,78484,25971,11143.16
