employee_id,attendance_date,attendance_percent,work_mode
EMP042148,2025-04-29,73.73,Office
EMP013807,2025-05-10,76.64,Hybrid
EMP004258,2025-10-19,74.81,Office
EMP027131,2025-03-24,82.87,Hybrid
EMP018697,2025-11-10,91.84,WFH
EMP034764,2025-06-23,75.11,Office
EMP026734,2025-08-14,92.6,Hybrid
EMP046932,2025-08-25,85.73,Hybrid
EMP004996,2025-11-29,71.15,Office
EMP018127,2025-04-26,99.47,Office
EMP025919,2025-02-06,92.28,WFH
EMP033924,2025-08-24,88.13,Hybrid
EMP041354,2025-05-13,82.05,WFH
EMP023148,2025-07-30,98.77,Office
EMP047788,2025-09-02,78.56,WFH
EMP014888,2025-05-21,95.02,Hybrid
EMP023332,2025-06-05,79.78,Office
EMP007203,2025-03-04,87.82,Office
EMP044603,2025-10-13,71.57,Office
EMP037586,2025-05-27,78.32,WFH
EMP018425,2025-05-24,74.51,WFH
EMP035633,2025-06-03,86.69,WFH
EMP038598,2025-08-19,94.19,WFH
EMP039018,2025-08-01,96.11,Office
EMP037984,2025-12-12,87.08,WFH
EMP048810,2025-06-21,74.06,Office
EMP037881,2025-10-03,98.89,Office
EMP013342,2025-09-02,77.8,WFH
EMP020641,2025-05-05,80.71,Hybrid
EMP025906,2025-04-07,98.42,Office
EMP009839,2025-10-05,91.9,Hybrid
EMP024276,2025-07-26,81.54,Office
EMP006340,2025-09-26,84.06,Office
EMP035154,2025-07-09,88.38,Office
EMP013450,2025-04-14,83.57,Office
EMP011030,2025-03-17,78.1,WFH
EMP047551,2025-07-19,79.39,WFH
EMP021814,2025-05-09,88.49,Hybrid
EMP038067,2025-01-07,92.34,Hybrid
EMP012625,2025-07-13,77.79,WFH
EMP022660,2025-02-10,73.45,WFH
EMP022777,2025-10-28,81.62,WFH
EMP012069,2025-03-24,98.51,Hybrid
EMP036295,2025-03-20,74.5,WFH
EMP023027,2025-12-11,76.79,Office
EMP012351,2025-06-12,93.22,WFH
EMP046472,2025-05-02,97.26,Hybrid
EMP026881,2025-09-19,88.28,Office
EMP025848,2025-01-12,78.55,WFH
EMP034056,2025-02-23,86.06,Office
EMP014803,2025-07-14,81.27,Hybrid
EMP004945,2025-10-23,72.85,Hybrid
EMP000361,2025-02-04,73.67,WFH
EMP018359,2025-11-17,85.54,Hybrid
EMP003465,2025-06-14,92.13,Office
EMP018611,2025-12-06,97.23,WFH
EMP030608,2025-07-10,88.34,Office
EMP005045,2025-05-16,71.45,Office
EMP022010,2025-06-19,70.13,WFH
EMP034619,2025-03-13,95.76,Hybrid
EMP038701,2025-03-16,78.17,WFH
EMP010917,2025-01-20,72.18,WFH
EMP028251,2025-02-27,70.35,WFH
EMP020290,2025-05-02,92.96,Office
EMP003776,2025-11-29,82.31,WFH
EMP045348,2025-05-22,98.76,WFH
EMP000818,2025-08-16,97.85,Office
EMP002147,2025-01-03,75.43,WFH
EMP024159,2025-08-15,97.69,Office
EMP024757,2025-02-25,95.7,Office
EMP023481,2025-09-25,83.11,Hybrid
EMP032147,2025-01-28,81.59,Office
EMP040602,2025-12-04,79.56,WFH
EMP032612,2025-05-12,95.27,WFH
EMP022340,2025-04-28,83.38,WFH
EMP021104,2025-08-17,82.97,Hybrid
EMP024235,2025-10-18,77.17,Office
EMP038783,2025-01-20,81.43,Hybrid
EMP004959,2025-05-03,70.03,Hybrid
EMP016826,2025-06-12,82.63,Hybrid
EMP043253,2025-11-23,92.29,WFH
EMP027451,2025-09-05,97.22,Office
EMP010692,2025-04-01,97.7,WFH
EMP014632,2025-03-08,80.34,Office
EMP019597,2025-06-02,87.93,Hybrid
EMP001897,2025-01-24,78.29,WFH
EMP033858,2025-06-02,74.55,Hybrid
EMP000309,2025-12-16,79.55,Office
EMP046540,2025-07-15,92.79,Hybrid
EMP025169,2025-11-07,98.76,Hybrid
EMP028420,2025-06-16,94.2,WFH
EMP042606,2025-10-25,79.31,Hybrid
EMP032638,2025-09-26,83.85,WFH
EMP004494,2025-05-31,81.14,Office
EMP012757,2025-09-17,88.61,WFH
EMP029289,2025-04-09,93.42,WFH
EMP012385,2025-08-19,94.54,Office
EMP039853,2025-05-02,79.71,Hybrid
EMP015196,2025-09-03,86.69,Office
EMP020675,2025-12-29,84.25,WFH
EMP034126,2025-03-19,95.7,WFH
EMP000083,2025-09-26,83.68,Hybrid
EMP008443,2025-03-03,76.11,WFH
EMP009286,2025-11-19,74.44,Hybrid
EMP038180,2025-02-17,77.05,Office
EMP017793,2025-07-26,99.99,Office
EMP047804,2025-04-28,76.33,Hybrid
EMP015501,2025-05-04,73.11,Hybrid
EMP009291,2025-03-23,88.56,Hybrid
EMP036497,2025-05-19,71.28,Hybrid
EMP005295,2025-08-28,80.97,Office
EMP044853,2025-03-18,91.83,Office
EMP000323,2025-09-04,92.94,WFH
EMP015837,2025-11-18,95.04,Hybrid
EMP034826,2025-09-02,80.02,Hybrid
EMP035829,2025-06-01,81.55,Hybrid
EMP048979,2025-12-23,87.44,Hybrid
EMP020085,2025-02-09,71.39,Hybrid
EMP038404,2025-11-03,90.16,WFH
EMP003385,2025-07-03,78.12,Hybrid
EMP009454,2025-01-16,82.42,Office
EMP025382,2025-05-31,99.25,WFH
EMP043002,2025-04-23,92.78,Office
EMP036225,2025-03-01,72.52,Office
EMP003665,2025-06-22,98.02,WFH
EMP035865,2025-10-15,72.94,Hybrid
EMP023813,2025-11-15,81.67,Hybrid
EMP013872,2025-01-23,86.01,WFH
EMP007566,2025-03-21,83.8,Hybrid
EMP004660,2025-08-31,77.41,Hybrid
EMP025930,2025-07-03,74.58,WFH
EMP049301,2025-09-06,75.53,WFH
EMP030105,2025-05-17,76.75,WFH
EMP005731,2025-06-07,78.08,WFH
EMP031299,2025-02-16,87.36,Hybrid
EMP023548,2025-10-22,84.97,WFH
EMP048850,2025-10-06,85.13,Office
EMP026360,2025-04-13,99.98,Office
EMP010468,2025-09-10,89.6,WFH
EMP016999,2025-10-11,85.21,WFH
EMP026401,2025-04-22,88.17,WFH
EMP041200,2025-09-19,81.04,WFH
EMP037214,2025-05-04,99.02,Office
EMP035782,2025-06-11,87.61,WFH
EMP005410,2025-07-03,87.42,WFH
EMP029850,2025-05-31,73.38,WFH
EMP011946,2025-11-12,76.61,Office
EMP016543,2025-04-05,93.5,Hybrid
EMP015985,2025-05-09,99.05,WFH
EMP029235,2025-03-23,83.71,WFH
EMP000548,2025-09-25,71.56,Hybrid
EMP002901,2025-05-03,78.25,Office
EMP040443,2025-12-08,86.57,Hybrid
EMP008947,2025-06-06,81.06,Office
EMP017119,2025-02-02,81.46,WFH
EMP031711,2025-01-06,85.9,Office
EMP011021,2025-03-27,94.8,WFH
EMP004318,2025-06-27,78.78,Office
EMP034693,2025-09-13,82.32,WFH
EMP000524,2025-09-26,95.91,Office
EMP026087,2025-04-27,86.47,Hybrid
EMP010939,2025-07-13,95.51,Hybrid
EMP014660,2025-07-19,78.92,Office
EMP008810,2025-09-20,80.82,Office
EMP015536,2025-08-07,75.65,WFH
EMP016299,2025-09-10,75.29,Office
EMP006189,2025-09-29,87.5,WFH
EMP048952,2025-11-07,82.91,Office
EMP023877,2025-11-13,94.08,Office
EMP022265,2025-08-25,99.76,WFH
EMP013579,2025-05-09,87.43,Office
EMP024286,2025-01-23,84.35,Hybrid
EMP046193,2025-02-27,86.24,Office
EMP047579,2025-09-28,84.56,Office
EMP014102,2025-12-26,84.24,Office
EMP022731,2025-01-19,70.56,WFH
EMP027477,2025-07-15,86.65,WFH
EMP015504,2025-10-13,91.45,WFH
EMP011507,2025-07-10,86.18,Office
EMP040995,2025-02-10,72.41,Office
EMP016170,2025-10-10,81.78,Office
EMP018485,2025-08-06,94.3,Hybrid
EMP014839,2025-03-14,95.1,Office
EMP028822,2025-02-12,89.99,Office
EMP049589,2025-02-09,90.24,Hybrid
EMP012738,2025-09-05,76.85,Hybrid
EMP035341,2025-11-25,94.22,Hybrid
EMP012172,2025-05-12,73.56,Hybrid
EMP013921,2025-01-09,82.36,Hybrid
EMP030806,2025-05-03,93.05,Office
EMP049461,2025-11-05,87.77,WFH
EMP045321,2025-07-28,86.12,Hybrid
EMP016876,2025-09-10,94.11,Office
EMP030279,2025-04-25,84.36,WFH
EMP038077,2025-03-29,92.61,Hybrid
EMP016906,2025-02-24,76.04,Hybrid
EMP001915,2025-09-04,72.5,Office
EMP013863,2025-03-17,98.03,Hybrid
EMP002926,2025-03-09,73.44,Office
EMP003291,2025-09-20,90.55,WFH
EMP043102,2025-05-23,79.97,Hybrid
EMP019614,2025-05-04,95.56,Office
EMP030571,2025-03-21,72.58,Hybrid
EMP043809,2025-04-10,73.0,WFH
EMP019962,2025-11-23,96.19,Hybrid
EMP038378,2025-09-20,80.25,WFH
EMP002572,2025-01-02,77.89,Office
EMP016617,2025-03-12,77.12,Hybrid
EMP042583,2025-08-20,98.41,Hybrid
EMP019037,2025-08-17,81.41,Office
EMP033985,2025-02-04,88.12,Hybrid
EMP003540,2025-11-26,84.23,Office
EMP033290,2025-09-07,98.14,Hybrid
EMP011027,2025-05-16,94.44,Hybrid
EMP019451,2025-08-12,94.8,WFH
EMP032023,2025-09-12,84.51,WFH
EMP011392,2025-03-14,91.43,WFH
EMP016725,2025-09-10,76.18,Hybrid
EMP043705,2025-10-06,80.06,Office
EMP044907,2025-09-02,89.02,WFH
EMP012131,2025-09-24,74.53,Hybrid
EMP008251,2025-02-07,82.76,Hybrid
EMP049136,2025-04-10,73.31,Hybrid
EMP036022,2025-05-30,93.69,WFH
EMP021066,2025-12-04,94.01,WFH
EMP049395,2025-02-20,74.98,WFH
EMP032996,2025-11-13,79.37,Office
EMP006704,2025-05-23,80.99,WFH
EMP045574,2025-06-02,91.78,Hybrid
EMP029841,2025-09-05,72.59,WFH
EMP008319,2025-10-28,80.08,Office
EMP004431,2025-09-23,85.58,WFH
EMP037622,2025-07-06,73.53,WFH
EMP049060,2025-11-12,98.08,Office
EMP009624,2025-01-20,87.5,Office
EMP034937,2025-01-29,94.0,WFH
EMP030440,2025-02-17,96.82,Office
EMP028536,2025-02-24,96.65,WFH
EMP035517,2025-09-14,92.6,WFH
EMP001165,2025-01-20,91.76,Hybrid
EMP001594,2025-09-15,70.72,Hybrid
EMP047554,2025-06-11,83.34,Hybrid
EMP028656,2025-08-18,70.0,WFH
EMP045341,2025-06-22,95.77,Hybrid
EMP026607,2025-02-17,75.04,Hybrid
EMP044213,2025-06-18,86.13,Office
EMP015942,2025-03-20,99.29,WFH
EMP012553,2025-09-12,84.2,Office
EMP024268,2025-11-10,81.49,WFH
EMP004778,2025-12-10,85.85,Office
EMP039877,2025-05-08,76.34,WFH
EMP008439,2025-03-18,97.14,Office
EMP029096,2025-12-15,95.58,WFH
EMP004818,2025-03-28,73.33,WFH
EMP030508,2025-06-18,83.77,WFH
EMP013121,2025-11-09,94.38,WFH
EMP026058,2025-12-15,86.93,WFH
EMP032779,2025-03-14,77.01,Office
EMP031067,2025-12-11,84.75,Hybrid
EMP018391,2025-04-23,98.67,Office
EMP003530,2025-11-19,87.4,Hybrid
EMP014585,2025-06-25,72.77,Office
EMP037287,2025-04-24,92.75,Hybrid
EMP022633,2025-02-05,92.16,Hybrid
EMP018674,2025-11-29,96.33,WFH
EMP003344,2025-05-06,88.77,Hybrid
EMP018951,2025-12-22,89.69,WFH
EMP034528,2025-07-01,81.52,Office
EMP015065,2025-05-12,91.53,WFH
EMP021548,2025-01-22,86.51,WFH
EMP031770,2025-03-24,71.97,WFH
EMP034997,2025-10-20,75.02,Hybrid
EMP047532,2025-08-07,99.94,Hybrid
EMP041228,2025-04-05,80.34,WFH
EMP047684,2025-03-18,80.4,Hybrid
EMP010391,2025-06-03,84.94,WFH
EMP011880,2025-05-03,94.87,Hybrid
EMP014936,2025-11-14,96.68,Office
EMP032575,2025-12-26,79.24,Office
EMP049667,2025-10-21,90.47,Hybrid
EMP018128,2025-03-25,81.8,Office
EMP009122,2025-08-15,72.17,Hybrid
EMP028508,2025-05-06,81.99,WFH
EMP048556,2025-03-29,82.37,WFH
EMP034217,2025-07-02,89.47,Office
EMP016583,2025-09-27,86.74,Office
EMP026632,2025-03-04,78.03,Hybrid
EMP018165,2025-04-29,83.41,Hybrid
EMP021285,2025-11-20,71.28,Office
EMP030647,2025-01-09,85.97,Office
EMP020807,2025-08-31,73.92,Hybrid
EMP022098,2025-01-26,88.19,WFH
EMP047975,2025-05-31,76.26,Office
EMP011285,2025-07-14,85.95,Hybrid
EMP013858,2025-05-05,93.36,WFH
EMP019889,2025-03-09,81.96,Hybrid
EMP040441,2025-12-03,74.92,Office
EMP046107,2025-11-14,70.65,Hybrid
EMP018952,2025-08-16,83.42,Office
EMP041890,2025-06-18,73.45,Hybrid
EMP021010,2025-01-29,79.62,WFH
EMP023475,2025-09-19,91.38,WFH
EMP014836,2025-03-02,98.46,WFH
EMP005353,2025-04-05,75.31,WFH
EMP030511,2025-11-21,74.82,Office
EMP026582,2025-06-11,73.22,Hybrid
EMP042291,2025-08-14,74.5,Hybrid
EMP018942,2025-05-22,97.55,Office
EMP040639,2025-03-09,76.17,WFH
EMP033192,2025-09-09,89.53,WFH
EMP032918,2025-05-23,83.82,Office
EMP028040,2025-09-12,79.94,Office
EMP026090,2025-01-01,91.61,Hybrid
EMP029743,2025-10-24,97.39,Hybrid
EMP047416,2025-07-29,83.51,Office
EMP049291,2025-09-19,84.36,WFH
EMP039834,2025-04-28,70.14,Hybrid
EMP011918,2025-02-02,98.64,Office
EMP018255,2025-10-14,78.48,WFH
EMP018446,2025-09-14,72.77,Office
EMP026572,2025-06-10,70.21,Hybrid
EMP032612,2025-12-12,98.84,WFH
EMP043779,2025-07-26,88.51,WFH
EMP046828,2025-11-11,83.08,Hybrid
EMP013831,2025-11-20,87.46,WFH
EMP046631,2025-11-06,91.51,Hybrid
EMP040950,2025-08-29,92.15,Office
EMP037049,2025-10-19,70.03,WFH
EMP047214,2025-07-02,76.41,Office
EMP005697,2025-02-25,94.27,WFH
EMP000743,2025-06-16,98.0,Hybrid
EMP031263,2025-12-11,98.51,Office
EMP036950,2025-10-25,98.76,WFH
EMP012426,2025-10-15,93.63,Office
EMP044498,2025-02-15,90.22,Hybrid
EMP034760,2025-11-10,95.65,WFH
EMP021641,2025-02-03,98.91,WFH
EMP036474,2025-07-10,89.12,Office
EMP045832,2025-07-10,79.0,Hybrid
EMP033785,2025-03-26,90.98,Office
EMP008289,2025-05-21,89.31,WFH
EMP017379,2025-07-03,99.05,WFH
EMP041043,2025-07-26,89.79,Office
EMP047151,2025-03-31,90.82,WFH
EMP026112,2025-04-12,84.67,WFH
EMP037294,2025-09-08,99.98,Hybrid
EMP037978,2025-02-08,96.23,Hybrid
EMP049665,2025-01-11,72.48,Office
EMP018307,2025-07-08,94.25,WFH
EMP034466,2025-10-16,76.0,Hybrid
EMP030361,2025-09-15,86.63,WFH
EMP011678,2025-09-01,85.29,Hybrid
EMP027137,2025-08-31,90.27,WFH
EMP018299,2025-12-30,83.13,WFH
EMP004754,2025-09-27,91.49,Hybrid
EMP006817,2025-03-31,88.72,Hybrid
EMP012169,2025-11-26,75.84,Hybrid
EMP008839,2025-06-01,85.39,WFH
EMP033566,2025-09-23,76.35,Hybrid
EMP024653,2025-02-20,72.46,WFH
EMP022609,2025-07-17,83.15,WFH
EMP016141,2025-11-02,86.96,Hybrid
EMP014093,2025-03-24,86.07,Hybrid
EMP023082,2025-11-04,81.6,WFH
EMP010876,2025-11-19,84.51,WFH
EMP025318,2025-04-11,97.19,Hybrid
EMP048997,2025-05-04,81.68,Office
EMP033994,2025-05-06,71.67,WFH
EMP031566,2025-08-04,72.03,WFH
EMP005567,2025-03-27,84.35,Hybrid
EMP045163,2025-06-03,91.2,Office
EMP013604,2025-06-16,71.94,WFH
EMP038691,2025-03-03,78.5,Office
EMP045742,2025-07-07,88.57,Hybrid
EMP037805,2025-05-07,72.96,Office
EMP002647,2025-12-10,97.22,Office
EMP019116,2025-02-07,79.98,Office
EMP041593,2025-10-28,88.94,Hybrid
EMP029340,2025-04-24,81.18,WFH
EMP037463,2025-06-28,70.97,WFH
EMP038314,2025-12-14,79.45,Hybrid
EMP036450,2025-01-29,92.89,WFH
EMP033183,2025-01-15,97.42,WFH
EMP044167,2025-09-08,80.32,WFH
EMP026119,2025-11-19,94.65,WFH
EMP025348,2025-06-10,96.26,WFH
EMP039968,2025-11-18,78.1,Office
EMP043548,2025-12-13,83.57,Hybrid
EMP046852,2025-09-11,92.71,Office
EMP025063,2025-12-16,88.72,Hybrid
EMP007533,2025-07-17,83.68,Office
EMP022792,2025-08-16,94.5,Office
EMP023694,2025-01-01,78.23,WFH
EMP008222,2025-09-13,84.34,WFH
EMP015235,2025-08-03,94.8,Hybrid
EMP008322,2025-09-18,87.66,Office
EMP007946,2025-07-21,76.7,Hybrid
EMP005190,2025-02-19,78.07,Office
EMP036983,2025-10-15,99.83,Office
EMP002375,2025-03-28,73.0,Hybrid
EMP003984,2025-04-25,81.55,Office
EMP011334,2025-05-26,76.19,Office
EMP000208,2025-10-26,99.69,Hybrid
EMP045176,2025-07-25,77.09,WFH
EMP040908,2025-02-24,98.27,WFH
EMP009174,2025-10-13,77.7,Hybrid
EMP004303,2025-08-05,95.91,WFH
EMP045462,2025-05-29,86.67,Office
EMP039680,2025-01-10,75.71,WFH
EMP026748,2025-03-06,89.98,Hybrid
EMP000112,2025-07-31,96.86,Hybrid
EMP015567,2025-10-08,76.63,Office
EMP031703,2025-06-22,72.02,Office
EMP037478,2025-03-02,88.66,Hybrid
EMP021425,2025-09-09,74.35,Office
EMP017794,2025-10-13,91.7,Hybrid
EMP008898,2025-06-17,84.13,Office
EMP038641,2025-11-30,88.5,WFH
EMP014483,2025-07-13,83.21,Hybrid
EMP024517,2025-09-04,79.43,Office
EMP027356,2025-03-19,84.48,WFH
EMP020584,2025-01-31,85.91,Hybrid
EMP043576,2025-01-28,87.84,Hybrid
EMP016183,2025-11-08,87.97,Hybrid
EMP004858,2025-01-17,99.81,WFH
EMP031986,2025-03-07,75.36,Hybrid
EMP011167,2025-06-08,90.99,WFH
EMP007499,2025-11-10,86.52,Office
EMP037808,2025-06-18,86.05,Office
EMP025424,2025-01-12,81.98,Hybrid
EMP040836,2025-02-24,74.8,WFH
EMP044181,2025-10-25,91.2,Hybrid
EMP041129,2025-07-22,77.53,Office
EMP023085,2025-04-27,74.79,Hybrid
EMP033753,2025-03-03,79.89,Hybrid
EMP033876,2025-03-25,78.11,WFH
EMP045941,2025-07-04,87.71,Hybrid
EMP010271,2025-09-17,78.29,WFH
EMP004343,2025-08-13,90.74,WFH
EMP043934,2025-09-22,86.26,Office
EMP001554,2025-12-08,72.51,Office
EMP002003,2025-09-24,89.9,Office
EMP024489,2025-05-13,79.43,Office
EMP030744,2025-12-31,87.45,WFH
EMP049650,2025-05-25,73.44,Hybrid
EMP045360,2025-03-22,99.85,Hybrid
EMP001422,2025-07-04,75.23,WFH
EMP003475,2025-12-29,99.7,Office
EMP025118,2025-03-21,96.61,Office
EMP008981,2025-03-28,82.92,WFH
EMP048538,2025-08-14,77.21,WFH
EMP044935,2025-08-11,90.35,Office
EMP009419,2025-02-25,80.68,Hybrid
EMP012391,2025-02-04,86.56,WFH
EMP022563,2025-08-26,92.98,WFH
EMP027972,2025-05-26,73.08,Office
EMP028546,2025-08-30,78.71,Office
EMP033300,2025-02-20,93.83,Hybrid
EMP034388,2025-07-03,86.82,WFH
EMP017676,2025-08-09,96.25,Office
EMP019509,2025-11-15,71.24,WFH
EMP036882,2025-02-09,98.28,WFH
EMP009320,2025-09-08,87.25,WFH
EMP045208,2025-04-26,89.01,Office
EMP003912,2025-04-11,96.49,WFH
EMP030373,2025-05-07,81.2,WFH
EMP039928,2025-11-12,91.81,Hybrid
EMP045929,2025-11-29,78.41,WFH
EMP013726,2025-08-09,74.52,WFH
EMP033876,2025-08-11,98.4,Office
EMP038196,2025-04-30,71.03,Office
EMP045605,2025-02-24,92.63,WFH
EMP047562,2025-12-20,77.64,Office
EMP039265,2025-05-22,87.92,WFH
EMP001688,2025-02-19,82.37,Hybrid
EMP038756,2025-03-22,89.6,Hybrid
EMP020856,2025-10-22,72.96,WFH
EMP028880,2025-02-08,72.36,WFH
EMP022066,2025-07-22,98.35,WFH
EMP016092,2025-02-08,82.33,Hybrid
EMP012748,2025-07-17,98.51,Hybrid
EMP036244,2025-01-01,72.22,Hybrid
EMP048687,2025-04-24,96.19,Hybrid
EMP018962,2025-07-27,73.44,Office
EMP020602,2025-11-07,98.16,WFH
EMP034798,2025-06-17,91.55,Hybrid
EMP042104,2025-12-02,93.1,WFH
EMP028923,2025-02-14,79.33,Hybrid
EMP038187,2025-08-14,91.99,WFH
EMP006191,2025-02-27,81.64,Hybrid
EMP024149,2025-10-20,98.22,Hybrid
EMP048427,2025-04-21,78.34,Hybrid
EMP011936,2025-08-13,80.88,WFH
EMP044551,2025-06-29,85.24,WFH
EMP014581,2025-06-16,99.92,Hybrid
EMP044759,2025-02-21,84.56,Hybrid
EMP042708,2025-09-14,72.05,Hybrid
EMP004820,2025-12-08,99.54,Hybrid
EMP005920,2025-09-21,83.04,Hybrid
EMP024794,2025-07-29,90.83,Office
EMP030692,2025-12-28,96.9,Office
EMP002811,2025-09-10,84.64,WFH
EMP036184,2025-05-16,82.17,WFH
EMP022337,2025-09-29,80.08,WFH
EMP001717,2025-02-14,79.11,Office
EMP024282,2025-10-07,72.1,Hybrid
EMP000290,2025-08-13,89.51,WFH
EMP004698,2025-05-24,84.12,Hybrid
EMP048100,2025-03-03,76.68,Hybrid
EMP027320,2025-12-01,95.19,Hybrid
EMP048544,2025-11-11,88.67,WFH
EMP000610,2025-02-16,96.11,Hybrid
EMP002354,2025-03-09,93.43,WFH
EMP016920,2025-07-07,85.86,Hybrid
EMP019676,2025-02-17,85.06,WFH
EMP020142,2025-09-19,93.27,Hybrid
EMP008949,2025-01-18,94.77,Office
EMP048754,2025-04-26,73.25,Office
EMP007158,2025-03-17,83.36,Office
EMP003850,2025-01-04,84.53,Office
EMP040838,2025-12-27,87.4,Office
EMP041314,2025-09-15,80.87,Hybrid
EMP021215,2025-01-14,82.31,WFH
EMP044852,2025-01-11,83.01,WFH
EMP037099,2025-05-25,79.29,WFH
EMP037998,2025-02-18,86.75,Hybrid
EMP031034,2025-08-21,88.69,WFH
EMP035764,2025-06-17,88.26,WFH
EMP013325,2025-12-19,71.86,Office
EMP011901,2025-09-17,72.44,Hybrid
EMP023355,2025-07-17,85.22,Office
EMP002215,2025-01-17,85.21,Hybrid
EMP012341,2025-07-04,94.29,Office
EMP025786,2025-01-27,82.06,Office
EMP016660,2025-04-16,97.74,Hybrid
EMP014688,2025-12-04,94.37,WFH
EMP006554,2025-06-12,96.76,Office
EMP008339,2025-08-03,84.61,Hybrid
EMP039741,2025-03-04,70.73,WFH
EMP017236,2025-07-23,75.99,WFH
EMP020908,2025-02-18,91.52,WFH
EMP008680,2025-12-29,94.74,Office
EMP035840,2025-01-31,74.37,WFH
EMP030073,2025-01-12,97.39,Hybrid
EMP048346,2025-07-08,85.18,WFH
EMP044144,2025-10-09,87.91,Hybrid
EMP008776,2025-03-28,83.71,Office
EMP023184,2025-04-26,98.04,Hybrid
EMP029288,2025-10-13,98.0,Office
EMP004311,2025-12-21,84.89,Office
EMP015328,2025-01-04,97.1,Office
EMP041471,2025-05-30,96.63,WFH
EMP024141,2025-10-01,91.82,WFH
EMP028698,2025-12-25,95.98,WFH
EMP036582,2025-01-07,87.92,WFH
EMP030658,2025-08-18,77.64,WFH
EMP046285,2025-07-30,96.51,WFH
EMP014747,2025-07-20,94.87,Hybrid
EMP005892,2025-03-06,76.42,Office
EMP039657,2025-07-28,82.2,Hybrid
EMP022579,2025-09-26,89.5,Office
EMP024532,2025-02-22,88.78,Hybrid
EMP035971,2025-10-14,97.17,Office
EMP049495,2025-02-22,82.2,WFH
EMP007746,2025-12-07,82.62,WFH
EMP001424,2025-09-25,74.64,WFH
EMP047306,2025-11-02,71.17,Office
EMP012060,2025-09-24,77.95,Hybrid
EMP045356,2025-01-01,83.71,Hybrid
EMP024722,2025-08-04,72.68,WFH
EMP014252,2025-08-31,73.74,Office
EMP041876,2025-04-04,77.58,Office
EMP029496,2025-12-20,91.62,Office
EMP006648,2025-09-14,92.05,Office
EMP034680,2025-08-17,75.29,Office
EMP032360,2025-06-02,93.52,WFH
EMP028278,2025-08-30,70.25,Hybrid
EMP001340,2025-10-14,99.63,Office
EMP014765,2025-03-24,80.42,Office
EMP006447,2025-03-23,97.36,Hybrid
EMP049061,2025-03-29,71.15,Office
EMP016882,2025-09-28,89.79,Office
EMP011141,2025-12-14,81.99,Hybrid
EMP049943,2025-10-31,80.09,Hybrid
EMP045161,2025-07-27,72.02,WFH
EMP008202,2025-10-17,89.57,WFH
EMP048753,2025-03-13,78.86,Hybrid
EMP024569,2025-12-07,94.66,Hybrid
EMP031331,2025-01-16,86.41,WFH
EMP002817,2025-07-06,95.23,WFH
EMP033095,2025-09-05,83.04,Hybrid
EMP028143,2025-04-20,95.67,Hybrid
EMP017267,2025-05-09,85.19,WFH
EMP018056,2025-03-16,94.98,Hybrid
EMP037771,2025-06-04,81.63,WFH
EMP025314,2025-03-23,89.81,Hybrid
EMP018559,2025-10-05,76.09,Office
EMP005236,2025-08-04,80.38,WFH
EMP033692,2025-01-03,70.88,WFH
EMP016162,2025-03-02,86.26,WFH
EMP014548,2025-05-05,85.86,WFH
EMP024497,2025-03-15,89.21,WFH
EMP030909,2025-01-07,76.22,WFH
EMP046570,2025-04-11,90.21,WFH
EMP031653,2025-10-02,92.53,Hybrid
EMP035593,2025-11-11,92.59,WFH
EMP009346,2025-11-30,85.46,Hybrid
EMP002071,2025-02-16,72.97,WFH
EMP023731,2025-11-26,88.76,WFH
EMP006545,2025-05-10,95.2,Hybrid
EMP037369,2025-03-14,85.18,Office
EMP033689,2025-09-27,84.76,WFH
EMP038860,2025-01-10,87.29,Hybrid
EMP046612,2025-02-06,71.82,Office
EMP022857,2025-08-03,77.95,Office
EMP047575,2025-08-31,71.64,Hybrid
EMP017828,2025-05-02,90.51,Hybrid
EMP012700,2025-08-06,86.16,Hybrid
EMP035570,2025-07-20,77.93,Hybrid
EMP018160,2025-10-01,74.93,Office
EMP008221,2025-02-24,75.06,Hybrid
EMP018677,2025-05-17,85.72,Hybrid
EMP003704,2025-02-21,80.76,Hybrid
EMP031658,2025-05-09,90.49,Hybrid
EMP033594,2025-08-06,71.9,Hybrid
EMP046966,2025-03-25,87.98,Hybrid
EMP040480,2025-06-16,79.23,WFH
EMP016012,2025-04-22,86.97,Hybrid
EMP029756,2025-10-23,72.34,WFH
EMP024715,2025-04-17,71.9,Hybrid
EMP020837,2025-09-04,77.29,Hybrid
EMP017547,2025-04-29,71.16,WFH
EMP036208,2025-12-28,77.29,Hybrid
EMP048751,2025-09-04,91.67,Office
EMP035302,2025-07-13,96.51,Office
EMP038381,2025-11-27,95.81,Office
EMP009552,2025-03-17,78.19,Hybrid
EMP040699,2025-05-19,72.03,WFH
EMP030307,2025-11-25,77.2,Office
EMP018610,2025-05-23,98.13,Office
EMP027137,2025-07-03,74.41,WFH
EMP003673,2025-10-02,73.6,WFH
EMP002161,2025-07-30,84.75,Hybrid
EMP025716,2025-08-12,70.24,Hybrid
EMP001798,2025-01-20,99.05,Office
EMP028713,2025-07-24,72.81,Office
EMP011172,2025-12-05,70.83,WFH
EMP025767,2025-07-31,88.75,Hybrid
EMP047959,2025-07-23,97.61,WFH
EMP034013,2025-03-15,92.27,Office
EMP023454,2025-12-15,84.22,Hybrid
EMP007894,2025-07-26,82.65,Hybrid
EMP020793,2025-06-01,93.1,WFH
EMP001931,2025-06-27,96.88,Office
